recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon,valor_6m_aprox,tasa_quejas_por_pedido,promocion_vs_distancia,marca_principal_Kobe Sushi,marca_principal_Noe Sushi Bar,marca_principal_Nubori Experience
24,12,28.2,675.93,41.0,0.19,1,14.7,0,1,338.4,0.07692307692307693,0.012837837837837839,False,True,False
44,6,64.77,1286.02,51.0,0.05,0,21.9,0,0,388.62,0.0,0.002272727272727273,False,False,True
114,5,79.77,1140.03,58.0,0.28,0,0.5,0,1,398.84999999999997,0.0,0.46666666666666673,False,False,True
41,7,23.99,324.6,42.0,0.17,0,6.3,0,0,167.92999999999998,0.0,0.026562500000000003,True,False,False
29,5,55.31,923.93,38.0,0.19,0,30.0,0,0,276.55,0.0,0.006312292358803986,False,False,True
103,3,20.82,227.75,60.0,0.17,0,13.1,0,0,62.46,0.0,0.01287878787878788,True,False,False
6,9,20.43,305.78,45.0,0.39,0,3.4,0,0,183.87,0.0,0.11142857142857143,True,False,False
56,9,40.34,1097.52,38.0,0.13,0,3.6,0,1,363.06000000000006,0.0,0.03513513513513514,False,False,True
14,6,38.55,549.47,37.0,0.17,0,5.8,0,0,231.29999999999998,0.0,0.028813559322033902,False,False,True
50,3,70.94,692.4,49.0,0.06,0,2.9,0,1,212.82,0.0,0.02,False,True,False
78,9,41.77,568.62,41.0,0.53,0,20.6,1,0,375.93,0.0,0.025603864734299514,False,True,False
101,4,82.16,1193.97,37.0,0.19,0,6.4,1,0,328.64,0.0,0.02923076923076923,False,False,True
52,5,13.4,173.38,54.0,0.45,2,5.1,1,0,67.0,0.3333333333333333,0.08653846153846155,False,False,False
88,4,65.85,1045.26,60.0,0.23,2,1.3,1,0,263.4,0.4,0.16428571428571428,False,False,True
77,5,57.12,858.26,52.0,0.41,0,0.5,0,1,285.59999999999997,0.0,0.6833333333333333,False,True,False
1,10,57.8,1095.24,43.0,0.23,0,1.1,1,0,578.0,0.0,0.19166666666666665,False,False,True
12,5,58.87,859.38,29.0,0.57,0,1.3,0,1,294.34999999999997,0.0,0.4071428571428571,False,False,True
115,7,16.27,313.84,45.0,0.78,0,7.9,0,1,113.89,0.0,0.0975,True,False,False
106,7,66.61,1539.78,30.0,0.48,0,18.4,0,1,466.27,0.0,0.025945945945945945,False,False,True
24,7,42.8,755.71,35.0,0.09,0,2.7,0,0,299.59999999999997,0.0,0.03214285714285714,False,True,False
37,5,21.96,192.7,56.0,0.12,1,0.8,1,0,109.80000000000001,0.16666666666666666,0.13333333333333333,True,False,False
84,8,65.04,1677.49,54.0,0.27,0,25.4,1,0,520.32,0.0,0.010588235294117648,False,True,False
70,13,25.36,1310.38,58.0,0.51,0,0.5,0,1,329.68,0.0,0.8500000000000001,True,False,False
76,8,51.01,992.21,73.0,0.41,0,0.8,0,1,408.08,0.0,0.4555555555555555,False,True,False
85,5,30.7,236.19,53.0,0.28,1,0.6,1,0,153.5,0.16666666666666666,0.4000000000000001,False,False,True
3,5,18.85,185.46,62.0,0.22,0,15.4,0,1,94.25,0.0,0.014193548387096775,True,False,False
27,8,48.51,1386.86,53.0,0.1,3,1.6,0,1,388.08,0.3333333333333333,0.058823529411764705,False,True,False
110,10,104.51,3882.34,72.0,0.28,0,0.5,1,0,1045.1000000000001,0.0,0.46666666666666673,False,False,True
53,9,46.6,1214.95,70.0,0.2,1,5.6,0,0,419.40000000000003,0.1,0.03508771929824562,False,True,False
100,6,26.94,589.71,46.0,0.49,0,2.6,0,1,161.64000000000001,0.0,0.18148148148148147,True,False,False
17,8,48.44,1145.42,56.0,0.62,0,0.8,0,0,387.52,0.0,0.6888888888888889,False,True,False
113,4,47.78,506.16,25.0,0.07,0,2.3,0,1,191.12,0.0,0.02916666666666667,False,True,False
110,5,56.61,981.87,34.0,0.25,0,15.2,0,0,283.05,0.0,0.016339869281045753,False,True,False
15,5,53.16,689.07,73.0,0.27,0,0.5,0,1,265.79999999999995,0.0,0.45000000000000007,False,False,True
39,7,42.47,477.68,32.0,0.08,0,2.3,0,0,297.28999999999996,0.0,0.03333333333333333,False,True,False
4,7,47.71,646.01,32.0,0.37,0,2.3,0,0,333.97,0.0,0.15416666666666667,False,False,True
17,4,41.05,295.74,85.0,0.09,0,15.0,0,1,164.2,0.0,0.005960264900662251,False,True,False
102,7,23.4,255.0,39.0,0.11,0,2.3,1,0,163.79999999999998,0.0,0.04583333333333334,True,False,False
11,5,36.77,376.96,62.0,0.15,2,3.5,0,1,183.85000000000002,0.3333333333333333,0.041666666666666664,False,True,False
12,7,35.05,558.84,60.0,0.27,2,3.6,1,0,245.34999999999997,0.25,0.07297297297297298,False,True,False
111,6,44.29,924.39,43.0,0.59,1,18.5,0,1,265.74,0.14285714285714285,0.03172043010752688,False,True,False
32,7,14.65,256.68,71.0,0.32,0,10.5,0,0,102.55,0.0,0.03018867924528302,True,False,False
27,9,23.9,854.57,56.0,0.17,0,4.3,0,1,215.1,0.0,0.03863636363636364,True,False,False
44,4,17.71,148.71,43.0,0.3,0,29.1,1,0,70.84,0.0,0.010273972602739725,True,False,False
43,5,16.0,167.0,56.0,0.35,0,6.5,0,1,80.0,0.0,0.05303030303030303,True,False,False
91,7,56.55,1228.45,28.0,0.26,0,11.7,0,0,395.84999999999997,0.0,0.02203389830508475,False,True,False
49,8,21.44,633.4,59.0,0.53,0,12.6,0,1,171.52,0.0,0.041732283464566935,True,False,False
104,7,18.46,438.23,37.0,0.11,0,3.5,1,0,129.22,0.0,0.030555555555555555,False,False,False
108,7,15.07,389.59,45.0,0.32,0,6.6,0,1,105.49000000000001,0.0,0.047761194029850754,True,False,False
93,6,20.41,406.65,51.0,0.02,1,0.6,0,1,122.46000000000001,0.14285714285714285,0.028571428571428574,True,False,False
73,4,45.81,314.32,40.0,0.66,0,0.9,1,0,183.24,0.0,0.66,False,True,False
43,9,19.65,461.26,55.0,0.24,0,10.9,1,0,176.85,0.0,0.021818181818181816,True,False,False
3,8,60.87,897.26,68.0,0.54,3,6.4,0,0,486.96,0.3333333333333333,0.08307692307692308,False,False,True
103,7,14.91,400.15,64.0,0.27,0,0.5,0,1,104.37,0.0,0.45000000000000007,True,False,False
29,5,40.56,433.57,49.0,0.36,0,14.4,0,0,202.8,0.0,0.02482758620689655,False,True,False
85,5,66.55,905.05,72.0,0.33,0,2.6,0,1,332.75,0.0,0.12222222222222222,False,False,True
35,8,24.52,342.69,45.0,0.24,2,7.9,1,0,196.16,0.2222222222222222,0.03,False,True,False
117,4,17.63,228.08,61.0,0.13,0,4.6,1,0,70.52,0.0,0.02765957446808511,True,False,False
48,6,32.18,467.96,32.0,0.66,0,7.4,1,0,193.07999999999998,0.0,0.08800000000000001,False,True,False
74,6,36.24,623.79,68.0,0.74,0,7.3,0,0,217.44,0.0,0.1,False,True,False
87,7,84.38,928.47,51.0,0.64,0,7.4,0,0,590.66,0.0,0.08533333333333333,False,False,True
39,7,51.72,592.88,66.0,0.09,0,17.4,0,1,362.03999999999996,0.0,0.005142857142857143,False,False,True
89,7,16.79,392.16,50.0,0.03,0,4.6,0,0,117.53,0.0,0.006382978723404256,True,False,False
24,8,75.4,1940.47,35.0,0.25,0,0.5,0,1,603.2,0.0,0.4166666666666667,False,False,True
20,8,24.83,303.52,44.0,0.57,0,4.5,0,0,198.64,0.0,0.12391304347826086,True,False,False
15,12,16.18,768.56,56.0,0.07,0,12.8,0,0,194.16,0.0,0.005426356589147288,True,False,False
85,5,52.46,985.85,48.0,0.2,0,9.3,0,0,262.3,0.0,0.02127659574468085,False,False,True
117,9,20.14,274.07,34.0,0.11,0,5.3,1,0,181.26,0.0,0.020370370370370372,True,False,False
106,6,19.86,300.74,42.0,0.19,0,1.6,1,0,119.16,0.0,0.11176470588235293,True,False,False
76,4,21.97,168.82,20.0,0.41,0,4.1,1,0,87.88,0.0,0.09761904761904763,True,False,False
18,4,48.99,366.12,58.0,0.17,0,30.0,0,0,195.96,0.0,0.005647840531561462,False,True,False
60,7,59.39,1011.7,80.0,0.16,0,2.8,0,0,415.73,0.0,0.055172413793103454,False,True,False
87,9,48.66,952.82,27.0,0.34,1,9.9,0,1,437.93999999999994,0.1,0.034,False,True,False
119,7,26.89,346.11,52.0,0.18,0,5.7,0,0,188.23000000000002,0.0,0.03103448275862069,True,False,False
105,3,51.11,583.17,41.0,0.59,0,2.4,0,1,153.32999999999998,0.0,0.236,False,True,False
93,8,53.17,833.58,31.0,0.51,0,1.1,0,1,425.36,0.0,0.42499999999999993,False,False,True
41,11,85.57,2936.8,63.0,0.43,0,3.8,0,0,941.27,0.0,0.11025641025641025,False,False,True
100,6,19.87,207.97,53.0,0.92,0,2.0,0,0,119.22,0.0,0.4380952380952381,True,False,False
69,4,82.67,903.24,42.0,0.4,1,17.0,1,0,330.68,0.2,0.023391812865497075,False,False,True
103,3,52.46,250.71,20.0,0.17,0,0.9,1,0,157.38,0.0,0.17,False,True,False
90,4,17.7,135.72,68.0,0.02,0,1.8,1,0,70.8,0.0,0.010526315789473684,True,False,False
103,4,19.17,186.34,49.0,0.24,0,8.3,0,1,76.68,0.0,0.02857142857142857,True,False,False
75,3,24.28,198.64,20.0,0.26,0,2.6,1,0,72.84,0.0,0.0962962962962963,True,False,False
106,4,35.78,447.95,21.0,0.37,0,13.8,0,0,143.12,0.0,0.026618705035971222,False,True,False
11,4,12.0,92.91,49.0,0.2,0,5.8,0,1,48.0,0.0,0.03389830508474577,True,False,False
120,6,52.2,615.32,50.0,0.38,0,0.5,1,0,313.20000000000005,0.0,0.6333333333333334,False,True,False
56,8,10.0,132.76,40.0,0.16,0,1.1,1,0,80.0,0.0,0.1333333333333333,True,False,False
18,6,48.79,548.99,58.0,0.03,0,8.0,0,1,292.74,0.0,0.003703703703703704,False,False,True
12,7,22.81,469.65,24.0,0.38,0,7.8,0,0,159.67,0.0,0.04810126582278482,True,False,False
16,3,41.39,207.84,34.0,0.14,0,2.4,1,0,124.17,0.0,0.05600000000000001,False,False,True
27,2,71.07,254.04,45.0,0.41,0,2.9,0,1,142.14,0.0,0.13666666666666666,False,False,True
100,5,23.03,210.08,50.0,0.36,0,1.1,0,0,115.15,0.0,0.29999999999999993,True,False,False
17,9,41.82,1148.18,25.0,0.3,0,12.4,0,1,376.38,0.0,0.024,False,True,False
113,4,25.34,285.35,41.0,0.33,1,7.3,1,0,101.36,0.2,0.0445945945945946,True,False,False
85,6,61.19,830.15,48.0,0.32,0,14.1,0,0,367.14,0.0,0.022535211267605635,False,False,True
119,5,51.7,983.73,36.0,0.11,0,1.1,1,0,258.5,0.0,0.09166666666666666,False,True,False
101,5,15.67,262.74,28.0,0.32,0,6.8,1,0,78.35,0.0,0.046376811594202906,True,False,False
31,5,17.46,138.65,23.0,0.4,0,23.5,0,0,87.30000000000001,0.0,0.01694915254237288,True,False,False
109,5,23.08,458.06,31.0,0.26,1,6.4,0,1,115.39999999999999,0.16666666666666666,0.04,True,False,False
35,7,109.45,2201.44,36.0,0.38,0,2.8,0,1,766.15,0.0,0.1310344827586207,False,False,True
27,7,39.66,734.99,32.0,0.4,0,8.5,0,0,277.62,0.0,0.04651162790697675,False,True,False
87,2,80.59,342.69,46.0,0.44,0,0.9,1,0,161.18,0.0,0.44,False,False,True
32,3,19.93,157.96,67.0,0.72,1,13.3,0,0,59.79,0.25,0.05373134328358209,True,False,False
17,11,15.49,556.2,26.0,0.02,0,17.2,0,0,170.39000000000001,0.0,0.0011560693641618498,True,False,False
11,6,67.3,1411.81,50.0,0.09,0,4.3,0,0,403.79999999999995,0.0,0.020454545454545458,False,False,True
1,3,22.68,228.22,36.0,0.33,0,0.5,0,0,68.03999999999999,0.0,0.55,True,False,False
92,9,66.95,2238.21,20.0,0.42,0,16.1,0,1,602.5500000000001,0.0,0.02592592592592592,False,False,True
82,4,20.55,214.98,48.0,0.61,0,8.1,0,1,82.2,0.0,0.07439024390243903,True,False,False
49,6,22.96,460.27,46.0,0.12,0,0.5,1,0,137.76,0.0,0.2,True,False,False
41,8,37.05,943.32,56.0,0.12,0,9.3,1,0,296.4,0.0,0.01276595744680851,False,True,False
20,6,79.48,1151.19,40.0,0.3,0,9.1,0,1,476.88,0.0,0.03260869565217391,False,False,True
71,7,53.12,754.02,62.0,0.63,0,6.3,0,1,371.84,0.0,0.09843750000000001,False,False,True
37,5,13.19,255.11,56.0,0.22,0,4.9,1,0,65.95,0.0,0.044,True,False,False
16,8,16.78,325.69,20.0,0.57,0,0.5,0,1,134.24,0.0,0.95,True,False,False
39,10,50.68,771.8,29.0,0.29,0,6.9,0,1,506.8,0.0,0.041428571428571426,False,True,False
109,5,51.11,473.09,26.0,0.23,0,7.2,0,0,255.55,0.0,0.031506849315068496,False,True,False
45,4,39.51,337.48,56.0,0.1,1,0.5,1,0,158.04,0.2,0.16666666666666669,False,True,False
64,7,23.4,500.13,45.0,0.21,0,3.6,0,0,163.79999999999998,0.0,0.05675675675675675,True,False,False
47,10,74.64,1295.97,45.0,0.59,0,0.5,1,0,746.4,0.0,0.9833333333333333,False,False,True
23,8,41.23,855.39,20.0,0.07,0,21.9,1,0,329.84,0.0,0.003181818181818182,False,True,False
32,7,51.71,1206.81,57.0,0.43,0,5.3,1,0,361.97,0.0,0.07962962962962963,False,False,True
49,2,32.7,180.7,88.0,0.53,2,4.0,1,0,65.4,0.6666666666666666,0.12926829268292686,False,True,False
81,6,37.44,692.61,20.0,0.39,0,3.1,0,0,224.64,0.0,0.121875,False,True,False
19,6,63.49,692.35,38.0,0.23,0,10.5,1,0,380.94,0.0,0.021698113207547172,False,False,True
106,5,31.35,256.49,65.0,0.48,0,3.4,1,1,156.75,0.0,0.13714285714285715,False,True,False
98,4,72.46,1073.8,37.0,0.27,0,0.5,1,1,289.84,0.0,0.45000000000000007,False,False,True
78,5,56.64,764.38,20.0,0.23,1,2.8,0,0,283.2,0.16666666666666666,0.07931034482758621,False,False,True
119,7,56.14,992.12,43.0,0.27,0,15.4,1,0,392.98,0.0,0.01741935483870968,False,True,False
67,8,48.7,1077.65,84.0,0.38,0,11.0,1,0,389.6,0.0,0.03423423423423424,False,True,False
39,6,20.32,351.76,70.0,0.09,0,2.3,0,1,121.92,0.0,0.0375,True,False,False
89,9,13.85,261.05,34.0,0.3,0,4.7,0,1,124.64999999999999,0.0,0.0625,True,False,False
60,5,10.0,94.94,55.0,0.6,0,1.2,1,0,50.0,0.0,0.4615384615384615,True,False,False
11,4,14.49,148.51,31.0,0.27,0,17.5,0,0,57.96,0.0,0.01534090909090909,True,False,False
49,5,15.14,158.57,38.0,0.66,1,9.2,0,0,75.7,0.16666666666666666,0.07096774193548389,True,False,False
15,9,13.1,283.0,39.0,0.29,0,11.5,0,0,117.89999999999999,0.0,0.024999999999999998,True,False,False
83,6,16.86,308.46,57.0,0.42,0,15.0,1,0,101.16,0.0,0.02781456953642384,True,False,False
61,4,42.36,523.34,28.0,0.46,2,5.9,1,0,169.44,0.4,0.07666666666666667,False,True,False
43,6,12.2,247.46,53.0,0.4,0,15.3,0,0,73.19999999999999,0.0,0.025974025974025976,True,False,False
15,10,12.86,309.18,33.0,0.37,0,0.5,0,0,128.6,0.0,0.6166666666666667,True,False,False
79,4,38.47,393.39,50.0,0.38,0,1.7,0,1,153.88,0.0,0.2111111111111111,False,True,False
102,8,31.66,630.56,50.0,0.07,0,24.7,1,0,253.28,0.0,0.0028225806451612906,False,True,False
79,3,33.76,155.12,57.0,0.17,0,1.0,0,1,101.28,0.0,0.15454545454545454,False,True,False
73,7,61.06,1557.13,50.0,0.37,0,4.8,0,1,427.42,0.0,0.07551020408163266,False,True,False
5,4,67.37,529.6,46.0,0.28,0,0.8,0,0,269.48,0.0,0.3111111111111111,False,False,True
83,7,53.0,783.18,66.0,0.52,0,2.8,1,0,371.0,0.0,0.17931034482758623,False,True,False
88,9,38.05,835.56,39.0,0.51,0,4.1,0,1,342.45,0.0,0.12142857142857146,False,True,False
29,5,87.01,1499.09,26.0,0.53,2,14.4,0,1,435.05,0.3333333333333333,0.036551724137931035,False,False,True
62,8,65.52,2002.62,37.0,0.71,2,9.2,0,0,524.16,0.2222222222222222,0.07634408602150539,False,False,True
60,5,40.22,553.9,47.0,0.02,1,5.5,0,0,201.1,0.16666666666666666,0.0035714285714285718,False,True,False
69,4,38.9,576.13,62.0,0.25,0,6.8,0,1,155.6,0.0,0.036231884057971016,False,True,False
22,4,16.63,182.42,40.0,0.13,0,2.3,1,0,66.52,0.0,0.05416666666666667,True,False,False
13,7,65.84,1430.69,41.0,0.54,0,13.3,0,1,460.88,0.0,0.04029850746268657,False,True,False
50,7,63.77,905.04,83.0,0.21,0,27.9,0,0,446.39000000000004,0.0,0.0075,False,False,True
116,5,37.5,426.36,25.0,0.49,0,28.8,0,0,187.5,0.0,0.016955017301038062,False,True,False
113,7,69.51,1279.81,54.0,0.06,3,4.9,1,0,486.57000000000005,0.375,0.012,False,False,True
47,5,55.96,443.0,46.0,0.39,0,7.9,0,1,279.8,0.0,0.04875,False,True,False
110,9,54.25,1810.56,28.0,0.35,1,0.8,1,0,488.25,0.1,0.38888888888888884,False,False,True
29,7,30.71,740.08,46.0,0.55,0,2.1,0,0,214.97,0.0,0.25,False,True,False
80,5,20.68,214.95,54.0,0.35,1,2.4,1,0,103.4,0.16666666666666666,0.13999999999999999,True,False,False
100,4,31.67,481.31,48.0,0.06,0,2.8,1,0,126.68,0.0,0.020689655172413793,False,True,False
17,3,19.51,232.76,40.0,0.25,0,5.4,0,0,58.53,0.0,0.045454545454545456,True,False,False
20,2,17.06,100.95,20.0,0.32,0,1.6,0,0,34.12,0.0,0.18823529411764706,True,False,False
78,5,51.22,615.15,60.0,0.17,0,18.3,1,0,256.1,0.0,0.00923913043478261,False,False,True
114,6,16.26,225.27,46.0,0.64,0,1.9,1,1,97.56,0.0,0.32,True,False,False
6,9,35.69,906.42,51.0,0.42,2,1.2,1,0,321.21,0.2,0.32307692307692304,False,False,False
22,6,14.08,336.5,48.0,0.16,0,20.5,0,0,84.48,0.0,0.007766990291262136,True,False,False
104,5,31.31,415.78,43.0,0.43,0,0.5,0,0,156.54999999999998,0.0,0.7166666666666667,True,False,False
9,5,49.15,374.39,43.0,0.22,0,6.6,0,1,245.75,0.0,0.032835820895522394,False,False,True
32,5,27.2,278.25,43.0,0.55,0,3.5,0,0,136.0,0.0,0.1527777777777778,True,False,False
88,8,36.72,529.03,40.0,0.29,0,1.4,0,1,293.76,0.0,0.19333333333333333,False,True,False
33,4,55.72,709.89,45.0,0.73,0,0.9,0,0,222.88,0.0,0.73,False,True,False
77,10,50.6,772.36,78.0,0.36,2,16.3,1,0,506.0,0.18181818181818182,0.021951219512195117,False,True,False
99,4,70.03,1089.73,33.0,0.28,0,10.8,1,1,280.12,0.0,0.025688073394495414,False,False,True
70,4,43.45,312.04,46.0,0.2,0,18.4,1,0,173.8,0.0,0.010810810810810811,False,True,False
49,3,53.64,259.87,50.0,0.35,0,2.6,1,0,160.92000000000002,0.0,0.12962962962962962,False,True,False
104,9,47.35,677.84,36.0,0.16,0,3.0,1,0,426.15000000000003,0.0,0.05161290322580645,False,False,True
30,3,17.14,182.37,26.0,0.25,0,8.4,0,1,51.42,0.0,0.029411764705882353,True,False,False
102,3,57.5,401.67,46.0,0.22,0,0.9,1,0,172.5,0.0,0.22,False,True,False
16,5,66.61,572.14,60.0,0.19,0,2.5,1,0,333.05,0.0,0.07307692307692308,False,False,True
65,5,25.81,440.05,52.0,0.29,0,0.5,0,1,129.04999999999998,0.0,0.48333333333333334,False,True,False
106,7,62.05,1686.34,42.0,0.45,0,6.2,0,0,434.34999999999997,0.0,0.07142857142857144,False,False,True
82,10,42.3,1026.1,41.0,0.46,0,1.9,1,0,423.0,0.0,0.23,False,True,False
86,6,79.34,1844.0,50.0,0.17,0,2.9,0,0,476.04,0.0,0.05666666666666667,False,False,True
90,9,51.35,755.2,49.0,0.42,0,13.4,1,0,462.15000000000003,0.0,0.03111111111111111,False,False,True
14,5,15.1,182.98,50.0,0.19,1,8.2,0,0,75.5,0.16666666666666666,0.022891566265060243,True,False,False
56,8,13.84,391.91,67.0,0.45,0,8.0,0,1,110.72,0.0,0.05555555555555556,True,False,False
37,4,36.2,469.78,43.0,0.6,0,1.2,1,0,144.8,0.0,0.4615384615384615,False,True,False
49,7,69.05,1020.61,62.0,0.43,0,5.2,0,1,483.34999999999997,0.0,0.08113207547169811,False,True,False
78,9,21.6,468.98,47.0,0.34,0,1.7,0,1,194.4,0.0,0.18888888888888888,True,False,False
90,7,24.49,593.18,39.0,0.29,0,8.1,1,0,171.42999999999998,0.0,0.03536585365853659,True,False,False
50,5,14.61,222.12,32.0,0.71,0,9.6,1,0,73.05,0.0,0.0731958762886598,True,False,False
36,3,38.35,221.47,37.0,0.55,0,1.0,0,1,115.05000000000001,0.0,0.5,False,False,True
52,2,27.34,207.24,23.0,0.29,0,10.8,0,0,54.68,0.0,0.02660550458715596,False,True,False
23,6,13.9,290.83,48.0,0.51,0,3.1,0,0,83.4,0.0,0.159375,False,True,False
66,2,19.77,126.78,56.0,0.33,0,24.1,1,0,39.54,0.0,0.013636363636363636,True,False,False
103,3,19.1,141.06,62.0,0.62,0,4.4,0,1,57.300000000000004,0.0,0.13777777777777778,True,False,False
71,4,15.58,129.24,25.0,0.05,0,0.5,1,0,62.32,0.0,0.08333333333333334,True,False,False
103,7,13.99,351.12,82.0,0.14,0,1.9,0,0,97.93,0.0,0.07,True,False,False
45,5,57.41,720.38,54.0,0.36,0,7.0,0,1,287.04999999999995,0.0,0.05070422535211268,False,False,True
115,2,91.59,302.37,47.0,0.46,1,4.6,1,0,183.18,0.3333333333333333,0.09787234042553193,False,False,True
86,4,20.74,174.31,20.0,0.35,0,18.8,0,0,82.96,0.0,0.018518518518518514,True,False,False
28,9,10.0,291.72,51.0,0.4,0,1.2,0,0,90.0,0.0,0.3076923076923077,True,False,False
102,1,12.99,51.88,73.0,0.27,1,10.0,0,1,12.99,0.5,0.026732673267326736,True,False,False
20,6,58.69,1032.02,38.0,0.03,0,8.6,0,0,352.14,0.0,0.0034482758620689655,False,True,False
49,5,22.08,399.46,52.0,0.35,0,4.6,0,0,110.39999999999999,0.0,0.07446808510638299,True,False,False
57,5,18.3,237.28,20.0,0.21,0,1.3,1,0,91.5,0.0,0.14999999999999997,True,False,False
82,5,11.72,183.46,30.0,0.24,0,1.2,0,0,58.6,0.0,0.1846153846153846,True,False,False
88,7,27.59,464.8,53.0,0.26,1,4.7,1,0,193.13,0.125,0.05416666666666667,False,False,False
97,3,52.16,236.55,44.0,0.6,0,14.3,1,0,156.48,0.0,0.041666666666666664,False,True,False
59,9,58.19,1196.08,41.0,0.12,0,2.5,0,1,523.71,0.0,0.04615384615384615,False,True,False
119,2,17.39,133.63,77.0,0.16,0,3.6,1,0,34.78,0.0,0.04324324324324324,True,False,False
109,5,62.03,975.35,20.0,0.22,0,12.6,1,0,310.15,0.0,0.01732283464566929,False,False,True
26,9,41.88,906.66,60.0,0.25,1,9.4,0,1,376.92,0.1,0.02631578947368421,False,False,True
19,5,21.99,279.68,36.0,0.5,3,3.4,0,1,109.94999999999999,0.5,0.14285714285714285,True,False,False
112,3,10.0,79.29,21.0,0.18,0,0.5,1,0,30.0,0.0,0.3,True,False,False
106,9,40.73,968.94,63.0,0.58,0,9.8,0,0,366.57,0.0,0.05858585858585858,False,True,False
13,7,18.35,230.73,58.0,0.24,0,5.3,0,0,128.45000000000002,0.0,0.044444444444444446,True,False,False
74,8,35.75,584.56,48.0,0.18,1,1.4,1,0,286.0,0.1111111111111111,0.12,False,True,False
62,8,54.12,1267.99,55.0,0.3,0,11.0,1,0,432.96,0.0,0.02702702702702703,False,True,False
14,5,32.21,321.34,37.0,0.65,0,0.5,0,0,161.05,0.0,1.0833333333333335,False,True,False
73,4,17.57,137.33,60.0,0.28,0,11.4,0,1,70.28,0.0,0.024347826086956525,True,False,False
117,10,30.5,674.88,43.0,0.12,0,11.1,0,0,305.0,0.0,0.010714285714285714,False,True,False
11,5,95.06,1607.39,60.0,0.44,0,0.5,0,1,475.3,0.0,0.7333333333333334,False,False,True
67,9,13.75,424.58,24.0,0.17,0,2.1,1,0,123.75,0.0,0.07727272727272727,True,False,False
104,5,56.04,1023.23,81.0,0.29,0,11.4,1,0,280.2,0.0,0.025217391304347823,False,True,False
12,3,12.16,103.01,70.0,0.09,0,11.5,0,0,36.480000000000004,0.0,0.007758620689655172,True,False,False
35,5,23.52,253.4,49.0,0.69,0,3.8,0,1,117.6,0.0,0.1769230769230769,True,False,False
103,6,53.42,945.54,53.0,0.55,0,8.9,1,0,320.52,0.0,0.061111111111111116,False,True,False
110,7,24.77,585.74,52.0,0.32,0,6.9,0,0,173.39,0.0,0.045714285714285714,True,False,False
39,7,16.07,432.73,38.0,0.07,0,3.1,1,0,112.49000000000001,0.0,0.021875000000000002,True,False,False
32,4,21.13,256.71,43.0,0.17,0,2.2,0,0,84.52,0.0,0.07391304347826087,True,False,False
103,8,59.76,1555.36,40.0,0.43,0,13.0,1,0,478.08,0.0,0.03282442748091603,False,True,False
14,5,23.06,440.81,32.0,0.24,1,3.1,0,0,115.3,0.16666666666666666,0.075,False,True,False
108,5,20.74,178.15,64.0,0.13,0,3.2,1,0,103.69999999999999,0.0,0.03939393939393939,True,False,False
65,4,63.34,386.9,57.0,0.06,0,9.1,0,1,253.36,0.0,0.006521739130434783,False,True,False
27,6,16.96,348.53,73.0,0.87,0,3.2,0,1,101.76,0.0,0.2636363636363636,True,False,False
101,4,24.47,180.31,31.0,0.44,0,2.1,0,0,97.88,0.0,0.19999999999999998,False,True,False
60,3,60.16,519.78,59.0,0.71,0,2.2,0,1,180.48,0.0,0.308695652173913,False,True,False
43,4,56.39,818.7,43.0,0.44,0,4.9,1,0,225.56,0.0,0.088,False,True,False
65,5,67.34,659.07,55.0,0.38,0,0.6,0,1,336.70000000000005,0.0,0.5428571428571429,False,False,True
55,4,86.14,1134.37,37.0,0.27,1,1.3,0,0,344.56,0.2,0.19285714285714284,False,False,True
109,4,19.34,188.68,23.0,0.08,0,4.4,0,1,77.36,0.0,0.017777777777777778,True,False,False
93,6,67.76,840.64,27.0,0.12,0,19.5,0,1,406.56000000000006,0.0,0.006122448979591836,False,False,True
88,2,14.22,74.45,56.0,0.47,0,7.1,1,0,28.44,0.0,0.06527777777777778,True,False,False
119,4,63.13,581.23,46.0,0.27,1,12.3,1,0,252.52,0.2,0.021774193548387097,False,False,True
81,4,14.86,205.79,40.0,0.12,0,6.5,0,0,59.44,0.0,0.01818181818181818,True,False,False
35,8,11.5,367.03,39.0,0.18,0,0.5,0,1,92.0,0.0,0.3,True,False,False
95,16,18.18,842.1,60.0,0.06,0,14.0,0,0,290.88,0.0,0.00425531914893617,True,False,False
106,6,15.18,318.85,56.0,0.23,0,7.9,0,1,91.08,0.0,0.02875,True,False,False
32,5,50.15,623.9,20.0,0.33,0,4.7,0,1,250.75,0.0,0.06875,False,True,False
19,5,75.77,716.63,61.0,0.41,0,6.5,0,0,378.84999999999997,0.0,0.06212121212121212,False,False,True
95,2,57.41,303.23,34.0,0.22,0,14.9,0,0,114.82,0.0,0.014666666666666666,False,True,False
39,8,44.14,1012.72,39.0,0.45,1,1.7,0,1,353.12,0.1111111111111111,0.25,False,True,False
20,6,29.78,448.93,33.0,0.78,0,0.9,0,1,178.68,0.0,0.78,False,False,False
28,7,14.94,274.09,63.0,0.27,0,7.7,1,0,104.58,0.0,0.03461538461538462,True,False,False
