customer_id,marca_principal,recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon
11936,Kobe Sushi,30,6,30.66,351.65,54.0,0.05,0,7.8,0,0
11937,Chef Choy,60,6,21.08,395.86,49.0,0.34,0,4.4,0,0
11938,Noe Sushi Bar,53,6,41.63,710.51,55.0,0.34,1,5.6,0,0
11939,Kobe Sushi,97,4,17.23,197.58,55.0,0.2,0,4.2,0,1
11940,Noe Sushi Bar,36,3,24.16,194.81,44.0,0.32,0,16.7,0,1
11941,Kobe Sushi,30,5,10.35,81.86,41.0,0.61,0,25.4,0,0
11942,Kobe Sushi,64,8,18.33,501.11,44.0,0.16,0,0.5,0,1
11943,Kobe Sushi,14,5,20.34,212.98,44.0,0.15,0,7.1,0,1
11944,Nubori Experience,23,2,43.84,207.18,39.0,0.42,0,6.8,0,1
11945,Nubori Experience,48,8,68.3,1707.09,47.0,0.3,0,6.5,0,1
11946,Nubori Experience,28,4,56.87,553.07,57.0,0.22,1,6.6,1,0
11947,Kobe Sushi,7,4,18.72,277.56,55.0,0.17,1,4.5,0,0
11948,Kobe Sushi,42,4,12.8,204.7,24.0,0.6,0,1.8,0,1
11949,Noe Sushi Bar,10,5,51.76,560.96,37.0,0.09,0,0.5,0,0
11950,Noe Sushi Bar,68,4,36.8,368.62,33.0,0.17,0,3.4,0,1
11951,Nubori Experience,44,7,68.39,1857.62,40.0,0.18,1,1.2,0,0
11952,Kobe Sushi,102,6,15.19,334.62,25.0,0.3,0,5.4,0,0
11953,Kobe Sushi,13,4,13.37,204.63,42.0,0.28,0,29.7,0,0
11954,Noe Sushi Bar,85,6,42.68,460.55,38.0,0.44,0,1.2,0,1
11955,Nubori Experience,33,6,59.31,1123.53,47.0,0.44,0,4.2,1,0
11956,Nubori Experience,104,10,64.68,1721.19,63.0,0.55,0,6.4,0,0
11957,Noe Sushi Bar,92,4,48.46,649.71,50.0,0.42,2,3.8,1,0
11958,Nubori Experience,87,12,64.55,2880.82,73.0,0.03,1,3.9,1,0
11959,Noe Sushi Bar,32,9,62.9,1366.19,75.0,0.5,0,7.5,1,0
11960,Nubori Experience,48,6,63.73,693.75,65.0,0.66,0,7.2,0,0
11961,Nubori Experience,5,6,71.6,736.46,49.0,0.21,0,0.5,0,1
11962,Nubori Experience,61,7,69.94,1323.45,37.0,0.5,0,2.2,1,0
11963,Kobe Sushi,90,10,24.25,444.35,44.0,0.07,0,6.7,0,1
11964,Kobe Sushi,103,6,10.72,111.23,31.0,0.18,0,2.9,1,0
11965,Noe Sushi Bar,90,8,60.03,722.43,40.0,0.19,0,8.7,1,0
11966,Noe Sushi Bar,3,9,43.77,1482.7,24.0,0.19,0,2.9,0,0
11967,Nubori Experience,24,6,79.78,994.93,20.0,0.11,1,1.3,0,1
11968,Kobe Sushi,117,8,14.3,172.55,39.0,0.56,0,15.8,0,0
11969,Kobe Sushi,98,7,19.07,302.96,64.0,0.43,0,5.3,1,0
11970,Chef Choy,34,5,41.39,688.11,42.0,0.07,0,2.4,0,0
11971,Kobe Sushi,84,7,11.37,171.78,34.0,0.47,0,1.2,1,0
11972,Kobe Sushi,119,7,16.56,428.4,63.0,0.32,0,30.0,1,0
11973,Kobe Sushi,94,2,25.29,122.4,46.0,0.37,1,12.3,1,0
11974,Noe Sushi Bar,42,3,40.38,389.3,32.0,0.48,0,3.5,0,1
11975,Kobe Sushi,20,9,19.01,266.31,20.0,0.38,0,0.9,0,1
11976,Nubori Experience,41,7,57.54,1481.06,53.0,0.49,0,0.8,0,1
11977,Noe Sushi Bar,82,8,43.38,1265.89,35.0,0.12,2,5.0,1,0
11978,Nubori Experience,102,4,61.53,858.21,57.0,0.52,0,5.3,0,1
11979,Noe Sushi Bar,20,9,58.64,1819.74,44.0,0.08,0,7.6,0,1
11980,Kobe Sushi,6,5,16.59,193.59,66.0,0.2,0,9.4,1,0
11981,Kobe Sushi,57,6,23.76,430.85,42.0,0.27,0,5.1,0,0
11982,Kobe Sushi,42,8,22.94,626.19,68.0,0.04,0,6.6,0,1
11983,Noe Sushi Bar,25,8,39.86,669.43,44.0,0.46,0,4.7,0,0
11984,Kobe Sushi,41,4,25.82,231.75,55.0,0.26,0,2.2,0,1
11985,Kobe Sushi,41,7,20.33,257.42,38.0,0.46,0,3.4,0,1
11986,Noe Sushi Bar,3,6,58.43,722.68,61.0,0.32,0,4.0,0,1
11987,Kobe Sushi,108,5,14.14,257.4,51.0,0.47,1,12.6,1,0
11988,Kobe Sushi,43,8,13.7,224.65,48.0,0.18,0,6.5,0,1
11989,Chef Choy,46,12,22.66,642.52,38.0,0.31,0,3.4,1,0
11990,Nubori Experience,57,5,74.3,718.86,63.0,0.66,3,4.5,1,0
11991,Kobe Sushi,83,2,13.12,103.42,53.0,0.2,1,3.1,1,0
11992,Kobe Sushi,74,7,18.65,359.16,46.0,0.21,0,3.4,1,0
11993,Nubori Experience,51,11,43.75,1334.66,68.0,0.04,0,5.2,1,0
11994,Kobe Sushi,5,6,21.79,464.0,59.0,0.51,0,10.9,0,0
11995,Nubori Experience,86,9,94.01,1851.56,20.0,0.51,0,14.2,0,0
11996,Kobe Sushi,73,4,21.49,306.89,20.0,0.04,0,3.4,0,1
11997,Nubori Experience,97,7,64.03,874.5,47.0,0.39,0,0.5,0,1
11998,Kobe Sushi,15,6,10.0,134.42,39.0,0.41,0,0.8,0,1
11999,Nubori Experience,88,8,68.77,1842.48,45.0,0.44,0,9.8,1,0
12000,Kobe Sushi,94,4,20.8,252.71,42.0,0.06,0,6.3,0,0
12001,Noe Sushi Bar,100,5,44.66,836.14,54.0,0.23,0,1.2,0,1
12002,Kobe Sushi,39,5,18.08,257.42,58.0,0.06,0,0.5,0,1
12003,Kobe Sushi,70,1,16.5,26.59,42.0,0.73,0,1.8,0,0
12004,Chef Choy,79,11,20.05,759.82,43.0,0.17,1,5.1,1,0
12005,Noe Sushi Bar,38,4,40.83,584.94,20.0,0.53,2,12.0,0,0
12006,Nubori Experience,39,3,64.74,534.18,73.0,0.48,0,5.4,0,1
12007,Noe Sushi Bar,52,6,39.33,882.36,45.0,0.31,0,10.1,0,0
12008,Nubori Experience,86,7,44.36,526.51,63.0,0.2,0,2.9,0,1
12009,Noe Sushi Bar,3,3,74.69,796.79,53.0,0.02,1,0.5,1,0
12010,Nubori Experience,117,7,59.72,962.77,61.0,0.25,0,5.3,1,0
12011,Nubori Experience,29,12,65.56,2119.51,55.0,0.29,0,3.7,0,0
12012,Kobe Sushi,93,8,22.17,335.87,20.0,0.32,0,10.1,0,0
12013,Nubori Experience,31,8,75.5,1767.79,48.0,0.83,0,1.3,1,1
12014,Nubori Experience,109,5,48.14,901.25,23.0,0.54,1,6.5,0,1
12015,Kobe Sushi,66,6,16.28,256.67,60.0,0.24,0,14.2,1,0
12016,Noe Sushi Bar,99,6,52.8,588.73,37.0,0.14,1,4.1,1,0
12017,Kobe Sushi,45,11,21.22,395.06,54.0,0.17,0,4.8,0,1
12018,Nubori Experience,73,3,75.53,391.3,51.0,0.06,0,0.5,0,1
12019,Kobe Sushi,22,1,25.23,94.04,28.0,0.22,1,0.5,0,1
12020,Kobe Sushi,83,6,19.13,367.1,31.0,0.14,1,16.5,1,0
12021,Noe Sushi Bar,114,6,37.91,683.26,76.0,0.12,1,14.4,0,0
12022,Noe Sushi Bar,101,5,41.61,704.58,31.0,0.61,1,20.2,1,0
12023,Nubori Experience,10,5,68.41,515.53,24.0,0.48,1,17.0,0,0
12024,Nubori Experience,110,3,73.65,587.01,47.0,0.61,2,7.9,1,0
12025,Noe Sushi Bar,21,2,58.76,416.48,61.0,0.11,0,1.1,0,1
12026,Kobe Sushi,17,6,26.15,471.29,59.0,0.44,1,0.6,0,1
12027,Noe Sushi Bar,67,8,32.36,533.73,20.0,0.16,0,1.2,0,1
12028,Noe Sushi Bar,7,6,45.71,695.59,49.0,0.28,0,1.6,0,1
12029,Noe Sushi Bar,105,3,42.57,316.54,37.0,0.67,0,16.5,1,0
12030,Kobe Sushi,101,5,26.65,506.9,60.0,0.36,0,5.1,0,1
12031,Noe Sushi Bar,36,2,54.29,375.74,71.0,0.29,0,15.3,1,0
12032,Kobe Sushi,67,8,10.0,256.61,24.0,0.48,0,0.9,0,0
12033,Chef Choy,77,6,18.05,306.31,60.0,0.23,0,2.0,1,0
12034,Noe Sushi Bar,105,7,54.42,785.81,44.0,0.15,1,1.4,0,0
12035,Nubori Experience,30,5,49.94,879.0,44.0,0.43,1,11.9,0,0
12036,Noe Sushi Bar,87,6,47.88,649.47,26.0,0.33,0,1.1,0,1
12037,Kobe Sushi,71,6,18.12,175.1,54.0,0.39,3,2.6,1,0
12038,Nubori Experience,94,4,59.6,400.38,27.0,0.41,0,4.4,0,0
12039,Noe Sushi Bar,29,8,64.22,1447.99,32.0,0.25,0,2.5,0,1
12040,Kobe Sushi,72,7,28.68,398.14,50.0,0.31,1,1.0,0,1
12041,Noe Sushi Bar,74,4,20.32,122.36,38.0,0.48,0,5.7,0,1
12042,Kobe Sushi,33,4,11.92,170.78,70.0,0.38,0,4.7,0,0
12043,Nubori Experience,59,6,47.29,763.33,45.0,0.56,0,3.4,0,0
12044,Noe Sushi Bar,20,10,57.66,2296.81,54.0,0.16,0,0.9,0,1
12045,Noe Sushi Bar,93,10,51.08,1881.7,26.0,0.06,1,18.3,1,0
12046,Kobe Sushi,29,3,25.73,147.48,37.0,0.7,0,12.1,0,0
12047,Kobe Sushi,53,9,27.01,570.63,52.0,0.38,0,6.2,0,0
12048,Nubori Experience,85,6,61.12,1098.63,45.0,0.27,0,0.7,0,0
12049,Nubori Experience,1,10,68.01,1833.35,64.0,0.41,0,6.4,1,0
12050,Kobe Sushi,115,5,14.51,281.6,48.0,0.17,0,1.2,0,0
12051,Kobe Sushi,34,3,19.42,128.07,37.0,0.14,0,5.4,0,1
12052,Kobe Sushi,44,6,22.34,347.83,48.0,0.25,0,2.7,0,1
12053,Noe Sushi Bar,119,5,43.55,502.23,33.0,0.38,0,6.3,0,1
12054,Chef Choy,96,2,30.17,105.83,57.0,0.2,0,1.1,0,1
12055,Noe Sushi Bar,109,7,48.17,1323.67,24.0,0.46,0,2.1,1,0
12056,Noe Sushi Bar,14,6,43.13,613.79,66.0,0.59,0,0.5,0,0
12057,Nubori Experience,37,4,72.96,782.44,42.0,0.05,0,1.9,1,0
12058,Noe Sushi Bar,35,5,39.48,307.08,47.0,0.18,0,3.3,0,0
12059,Kobe Sushi,59,4,18.66,225.65,37.0,0.7,1,5.8,0,1
12060,Noe Sushi Bar,24,4,56.92,438.79,36.0,0.25,3,4.0,0,1
12061,Nubori Experience,113,3,53.13,250.96,59.0,0.42,0,9.3,0,0
12062,Chef Choy,65,7,13.43,359.78,56.0,0.48,1,1.7,0,1
12063,Noe Sushi Bar,110,9,31.39,886.67,77.0,0.57,0,1.7,0,1
12064,Noe Sushi Bar,6,4,56.11,819.08,30.0,0.44,0,0.8,0,1
12065,Nubori Experience,113,7,49.12,1110.86,72.0,0.21,0,0.5,0,0
12066,Noe Sushi Bar,68,6,48.52,566.61,37.0,0.36,1,13.2,1,0
12067,Kobe Sushi,38,5,24.03,321.54,63.0,0.32,0,1.1,0,1
12068,Nubori Experience,1,7,72.46,1298.32,55.0,0.13,0,11.3,0,0
12069,Nubori Experience,41,8,65.45,1815.32,56.0,0.19,1,1.3,1,0
12070,Kobe Sushi,31,5,22.92,229.06,46.0,0.72,0,10.2,0,0
12071,Noe Sushi Bar,36,10,48.27,1095.09,46.0,0.14,3,11.4,0,1
12072,Noe Sushi Bar,73,5,45.08,692.32,22.0,0.47,0,0.5,0,1
12073,Kobe Sushi,105,8,20.51,369.24,32.0,0.13,0,3.1,0,1
12074,Nubori Experience,54,5,68.42,1294.89,70.0,0.66,0,4.2,0,0
12075,Noe Sushi Bar,109,4,40.0,536.85,20.0,0.53,0,2.6,1,0
12076,Nubori Experience,87,2,63.53,287.69,69.0,0.32,0,0.5,0,0
12077,Kobe Sushi,31,6,14.38,311.8,50.0,0.3,0,16.4,0,0
12078,Noe Sushi Bar,29,3,42.14,310.75,49.0,0.71,0,6.3,0,0
12079,Kobe Sushi,113,1,21.66,64.9,20.0,0.21,0,15.9,0,1
12080,Chef Choy,85,7,27.42,412.39,51.0,0.07,0,1.8,0,1
12081,Noe Sushi Bar,3,6,51.14,671.16,30.0,0.13,0,3.0,0,1
12082,Noe Sushi Bar,58,6,47.57,924.83,65.0,0.35,0,3.8,0,1
12083,Kobe Sushi,90,3,19.7,226.7,26.0,0.72,2,24.3,1,0
12084,Kobe Sushi,61,8,13.91,194.55,42.0,0.16,0,1.0,0,0
12085,Kobe Sushi,6,4,14.67,102.52,43.0,0.24,1,4.5,0,0
12086,Kobe Sushi,20,4,13.96,191.58,74.0,0.15,2,2.4,0,1
12087,Noe Sushi Bar,111,9,33.0,1123.51,42.0,0.06,0,2.3,0,1
12088,Noe Sushi Bar,61,2,44.41,238.9,21.0,0.15,1,1.7,1,0
12089,Noe Sushi Bar,46,4,43.98,419.93,69.0,0.24,0,22.9,1,0
12090,Noe Sushi Bar,13,6,46.31,445.53,40.0,0.16,0,0.5,0,1
12091,Kobe Sushi,105,4,25.43,239.24,46.0,0.26,0,8.7,0,1
12092,Kobe Sushi,23,7,13.61,261.44,43.0,0.33,0,0.5,0,1
12093,Kobe Sushi,79,7,21.35,453.64,26.0,0.52,0,1.2,0,0
12094,Nubori Experience,110,9,61.63,1144.36,48.0,0.49,0,1.5,0,1
12095,Noe Sushi Bar,31,4,48.29,577.45,72.0,0.45,0,4.1,0,0
12096,Kobe Sushi,4,9,19.41,301.15,43.0,0.2,0,24.7,0,0
12097,Kobe Sushi,75,2,22.21,138.25,50.0,0.06,0,9.6,0,0
12098,Nubori Experience,118,6,72.97,1172.75,45.0,0.56,0,1.3,1,0
12099,Noe Sushi Bar,66,4,44.35,529.66,45.0,0.09,0,3.2,1,0
12100,Noe Sushi Bar,16,4,31.34,436.51,53.0,0.28,1,8.3,0,0
12101,Noe Sushi Bar,115,5,43.81,525.62,26.0,0.24,0,1.7,0,0
12102,Kobe Sushi,31,7,20.96,454.68,39.0,0.46,0,11.3,0,1
12103,Nubori Experience,48,4,90.86,922.99,48.0,0.27,0,23.7,0,0
12104,Chef Choy,103,8,23.69,626.14,57.0,0.6,0,9.4,1,0
12105,Kobe Sushi,43,13,12.25,566.33,39.0,0.37,0,3.1,1,0
12106,Nubori Experience,108,5,40.0,509.68,38.0,0.23,0,5.3,0,0
12107,Chef Choy,4,9,21.12,525.01,46.0,0.3,0,3.9,0,0
12108,Kobe Sushi,62,6,20.7,189.59,60.0,0.14,0,0.6,0,1
12109,Noe Sushi Bar,48,2,58.11,398.34,56.0,0.66,0,1.7,0,1
12110,Kobe Sushi,28,3,21.94,174.88,43.0,0.36,0,1.6,0,0
12111,Kobe Sushi,16,8,10.0,305.83,21.0,0.37,1,11.1,0,0
12112,Noe Sushi Bar,103,3,29.02,300.78,49.0,0.5,1,2.4,0,1
12113,Kobe Sushi,89,2,16.34,56.22,55.0,0.41,0,2.0,0,1
12114,Nubori Experience,77,5,72.81,1088.47,57.0,0.64,0,2.4,1,0
12115,Nubori Experience,69,5,90.8,861.65,37.0,0.07,0,3.6,0,1
12116,Kobe Sushi,30,8,20.39,399.01,50.0,0.25,0,10.6,0,1
12117,Noe Sushi Bar,65,7,58.59,912.3,77.0,0.35,0,4.9,1,0
12118,Nubori Experience,69,9,38.79,701.8,47.0,0.78,0,6.0,0,1
12119,Chef Choy,118,5,11.14,161.47,50.0,0.22,0,1.2,1,0
12120,Chef Choy,14,7,18.51,297.02,62.0,0.3,0,3.2,0,1
12121,Kobe Sushi,75,2,12.24,76.73,66.0,0.28,0,11.3,1,0
12122,Noe Sushi Bar,34,2,45.85,351.66,42.0,0.18,0,2.5,0,1
12123,Noe Sushi Bar,56,5,45.16,760.68,50.0,0.03,0,7.0,0,1
12124,Nubori Experience,29,7,76.69,1147.66,51.0,0.71,0,2.7,0,1
12125,Kobe Sushi,82,7,15.67,207.09,63.0,0.67,0,0.5,1,0
12126,Nubori Experience,79,6,37.56,729.58,52.0,0.41,0,0.5,1,0
12127,Kobe Sushi,110,3,23.6,270.93,56.0,0.47,0,11.0,0,1
12128,Nubori Experience,25,7,57.38,1413.94,66.0,0.47,0,2.5,0,1
12129,Noe Sushi Bar,94,8,28.8,554.44,20.0,0.07,0,25.1,0,1
12130,Noe Sushi Bar,109,6,43.28,951.79,25.0,0.24,0,0.5,1,0
12131,Noe Sushi Bar,66,2,36.54,175.44,23.0,0.43,0,8.8,1,0
12132,Kobe Sushi,115,7,29.92,772.37,28.0,0.22,0,21.5,1,0
12133,Kobe Sushi,40,2,17.62,139.92,50.0,0.38,0,4.7,0,1
12134,Kobe Sushi,91,8,16.29,255.4,39.0,0.43,0,1.6,0,1
12135,Kobe Sushi,118,5,18.1,191.62,51.0,0.68,0,10.4,0,0
12136,Kobe Sushi,113,6,12.32,233.18,43.0,0.1,0,0.5,0,1
12137,Chef Choy,15,3,21.61,255.93,27.0,0.07,1,2.7,0,0
12138,Noe Sushi Bar,32,8,43.39,1133.54,29.0,0.43,1,0.5,0,1
12139,Kobe Sushi,20,11,10.0,175.45,30.0,0.08,1,4.7,1,0
12140,Nubori Experience,53,8,81.11,1404.2,58.0,0.28,0,1.6,0,0
12141,Noe Sushi Bar,78,4,36.85,509.8,52.0,0.55,0,3.2,0,1
12142,Nubori Experience,91,7,87.71,1392.51,54.0,0.25,0,0.9,1,0
12143,Noe Sushi Bar,67,10,46.52,1366.29,47.0,0.64,1,2.4,0,0
12144,Kobe Sushi,49,8,19.65,316.53,47.0,0.74,0,6.5,1,0
12145,Noe Sushi Bar,67,4,45.08,309.69,51.0,0.1,0,11.0,1,0
12146,Noe Sushi Bar,77,6,40.93,648.24,39.0,0.49,0,5.8,0,0
12147,Kobe Sushi,89,10,20.29,359.45,67.0,0.42,0,4.9,0,1
12148,Kobe Sushi,82,10,24.51,776.97,57.0,0.08,0,4.5,1,0
12149,Kobe Sushi,1,8,27.21,585.61,46.0,0.42,0,2.3,0,1
12150,Kobe Sushi,39,5,23.45,346.23,50.0,0.5,0,2.3,0,0
12151,Noe Sushi Bar,61,6,48.5,897.27,53.0,0.25,0,16.0,0,0
12152,Noe Sushi Bar,55,3,46.57,466.99,43.0,0.21,0,0.5,0,0
12153,Kobe Sushi,69,10,10.84,199.76,42.0,0.38,0,6.7,0,0
12154,Noe Sushi Bar,2,4,59.27,854.99,62.0,0.16,0,3.4,0,1
12155,Noe Sushi Bar,94,3,55.02,597.66,37.0,0.16,0,1.9,1,0
12156,Kobe Sushi,17,4,21.79,188.57,22.0,0.28,3,2.7,0,0
12157,Kobe Sushi,29,6,15.58,372.54,30.0,0.12,0,1.1,0,1
12158,Kobe Sushi,117,3,24.08,154.57,65.0,0.74,0,9.5,1,0
12159,Kobe Sushi,106,5,23.11,238.2,34.0,0.55,0,0.5,0,0
12160,Kobe Sushi,4,3,10.02,77.36,31.0,0.18,0,6.1,0,0
12161,Kobe Sushi,73,3,10.0,63.21,33.0,0.15,0,5.8,0,1
12162,Noe Sushi Bar,64,5,64.57,637.1,57.0,0.28,0,2.4,0,1
12163,Noe Sushi Bar,85,9,35.32,677.66,57.0,0.31,1,3.5,0,0
12164,Kobe Sushi,43,4,28.32,220.04,38.0,0.53,0,0.8,0,0
12165,Kobe Sushi,76,7,15.55,235.48,50.0,0.44,3,3.2,0,0
12166,Noe Sushi Bar,12,10,50.77,1407.37,47.0,0.25,1,15.1,0,1
12167,Nubori Experience,50,5,68.83,762.6,67.0,0.28,0,8.7,1,0
12168,Chef Choy,68,3,31.07,227.01,43.0,0.16,0,3.1,0,1
12169,Noe Sushi Bar,61,7,37.01,900.33,36.0,0.35,0,5.2,0,1
12170,Kobe Sushi,92,7,23.0,329.16,53.0,0.37,2,9.2,1,0
12171,Kobe Sushi,73,4,15.95,219.68,54.0,0.41,0,2.1,0,1
12172,Nubori Experience,104,9,46.72,1549.01,48.0,0.62,0,0.5,0,1
12173,Kobe Sushi,51,8,12.79,355.69,37.0,0.27,0,17.7,1,1
12174,Nubori Experience,120,5,66.29,536.74,40.0,0.83,0,12.1,1,0
12175,Noe Sushi Bar,96,4,27.59,240.88,45.0,0.77,0,5.1,0,1
12176,Noe Sushi Bar,77,9,68.13,2043.59,29.0,0.16,0,1.3,0,0
12177,Kobe Sushi,98,5,16.82,134.05,45.0,0.59,0,11.5,1,0
12178,Noe Sushi Bar,83,9,47.0,642.75,70.0,0.23,0,7.8,0,1
12179,Noe Sushi Bar,78,8,16.45,496.6,56.0,0.64,0,22.5,1,0
12180,Kobe Sushi,5,4,17.2,103.38,24.0,0.65,0,5.4,0,1
12181,Kobe Sushi,91,7,15.44,246.72,55.0,0.23,0,9.0,1,0
12182,Nubori Experience,28,7,73.08,1604.84,44.0,0.58,0,0.9,0,1
12183,Noe Sushi Bar,90,5,73.28,1358.93,40.0,0.65,0,1.2,0,1
12184,Noe Sushi Bar,10,9,43.26,744.08,67.0,0.27,0,2.9,0,1
12185,Kobe Sushi,88,8,21.31,524.21,50.0,0.12,0,0.8,0,0
12186,Noe Sushi Bar,81,4,28.16,290.08,63.0,0.24,0,4.2,0,1
12187,Noe Sushi Bar,52,6,59.24,1132.03,54.0,0.16,0,5.2,1,0
12188,Noe Sushi Bar,80,5,37.04,734.87,35.0,0.13,0,1.7,0,1
12189,Noe Sushi Bar,17,8,35.15,430.05,45.0,0.08,0,2.4,0,1
12190,Noe Sushi Bar,65,7,46.85,1008.32,56.0,0.35,0,4.4,0,1
12191,Noe Sushi Bar,21,4,48.14,631.38,40.0,0.24,0,2.9,0,0
12192,Kobe Sushi,54,2,21.91,137.68,41.0,0.07,0,3.4,0,0
12193,Nubori Experience,111,6,84.44,1226.86,20.0,0.56,1,10.6,1,0
12194,Noe Sushi Bar,49,6,31.95,563.15,70.0,0.3,0,8.0,1,0
12195,Kobe Sushi,107,6,18.63,301.45,33.0,0.27,3,13.9,1,0
12196,Noe Sushi Bar,22,7,31.87,551.96,38.0,0.39,0,10.3,0,1
12197,Nubori Experience,69,3,44.42,371.2,20.0,0.57,2,0.5,1,0
12198,Kobe Sushi,64,6,17.23,286.22,55.0,0.57,0,1.6,0,0
12199,Kobe Sushi,36,2,21.43,144.53,64.0,0.1,0,7.6,1,0
12200,Noe Sushi Bar,21,4,41.89,494.46,55.0,0.4,0,9.9,0,0
12201,Kobe Sushi,56,6,16.17,346.01,44.0,0.34,0,11.8,1,0
12202,Chef Choy,73,4,30.32,455.77,24.0,0.04,0,1.3,0,1
12203,Kobe Sushi,91,8,15.22,348.39,25.0,0.56,0,1.4,0,1
12204,Chef Choy,48,5,34.26,684.23,41.0,0.48,0,1.5,0,1
12205,Kobe Sushi,76,5,18.36,141.44,32.0,0.26,0,2.2,1,0
12206,Kobe Sushi,18,6,16.8,211.78,43.0,0.48,0,2.0,0,1
12207,Nubori Experience,118,7,78.62,841.95,27.0,0.16,0,6.1,0,0
12208,Noe Sushi Bar,99,3,42.47,411.59,67.0,0.3,0,15.7,1,0
12209,Kobe Sushi,15,4,25.75,253.57,22.0,0.16,0,5.0,0,0
12210,Kobe Sushi,114,5,15.52,192.65,42.0,0.26,0,1.0,0,1
12211,Noe Sushi Bar,44,9,25.71,779.9,61.0,0.5,0,7.0,0,0
12212,Noe Sushi Bar,94,8,44.86,932.7,39.0,0.55,0,3.4,1,0
12213,Nubori Experience,45,9,62.14,2160.94,58.0,0.2,0,12.3,0,0
12214,Nubori Experience,97,6,92.6,1596.9,43.0,0.53,0,18.3,0,0
12215,Noe Sushi Bar,36,8,28.65,437.4,38.0,0.38,0,0.5,0,0
12216,Noe Sushi Bar,40,5,28.23,476.59,60.0,0.09,1,28.5,0,0
12217,Noe Sushi Bar,51,5,35.24,653.88,20.0,0.56,0,16.7,0,0
12218,Noe Sushi Bar,117,9,86.03,1609.51,32.0,0.35,0,0.9,0,1
12219,Kobe Sushi,30,9,12.94,450.79,48.0,0.38,1,8.8,1,0
12220,Kobe Sushi,26,6,25.99,544.61,31.0,0.29,0,1.5,0,1
12221,Kobe Sushi,85,5,16.02,297.6,56.0,0.18,0,0.9,0,0
12222,Kobe Sushi,101,9,18.0,481.34,61.0,0.61,0,1.9,1,0
12223,Kobe Sushi,107,5,26.66,404.63,50.0,0.45,1,5.4,0,1
12224,Noe Sushi Bar,31,7,40.2,805.39,39.0,0.57,0,4.4,1,0
12225,Chef Choy,120,5,34.01,659.36,20.0,0.38,0,1.8,1,0
12226,Noe Sushi Bar,56,7,48.44,1260.46,52.0,0.66,0,0.9,0,0
12227,Kobe Sushi,61,7,20.65,302.79,66.0,0.31,0,0.5,0,1
12228,Kobe Sushi,17,7,14.34,331.54,38.0,0.28,1,0.5,0,1
12229,Noe Sushi Bar,81,9,22.26,347.45,61.0,0.51,0,10.4,0,1
12230,Kobe Sushi,98,5,27.71,211.22,68.0,0.52,0,2.4,1,0
12231,Noe Sushi Bar,24,6,59.49,929.64,43.0,0.46,0,5.6,0,1
12232,Nubori Experience,97,4,66.11,608.96,53.0,0.32,0,9.4,1,0
12233,Kobe Sushi,4,7,18.13,489.05,65.0,0.29,0,3.4,1,0
12234,Kobe Sushi,9,7,23.13,453.34,20.0,0.52,0,1.4,0,0
12235,Noe Sushi Bar,2,10,47.76,724.75,49.0,0.46,0,10.8,0,0
12236,Nubori Experience,35,4,56.95,474.32,35.0,0.35,0,2.4,0,0
12237,Chef Choy,38,4,18.41,167.35,54.0,0.38,1,10.1,0,0
12238,Nubori Experience,45,10,57.23,886.0,20.0,0.07,0,0.5,0,1
12239,Kobe Sushi,15,6,14.8,291.25,29.0,0.33,0,1.5,0,0
12240,Nubori Experience,107,4,50.9,739.06,51.0,0.55,0,4.7,1,0
12241,Kobe Sushi,42,8,11.94,187.56,42.0,0.5,0,30.0,1,0
12242,Kobe Sushi,3,6,23.43,291.89,26.0,0.06,0,4.0,0,1
12243,Nubori Experience,31,4,84.53,1110.36,53.0,0.49,0,0.6,0,1
12244,Nubori Experience,52,10,64.0,2495.96,48.0,0.29,1,3.1,1,1
12245,Kobe Sushi,41,5,15.5,216.02,46.0,0.38,0,4.0,0,0
12246,Kobe Sushi,57,3,20.42,94.2,22.0,0.69,0,23.1,0,1
12247,Kobe Sushi,42,8,21.04,608.54,42.0,0.27,0,6.0,0,0
12248,Kobe Sushi,53,5,22.84,434.57,72.0,0.22,1,5.9,0,0
12249,Kobe Sushi,119,7,16.33,339.51,32.0,0.13,0,1.4,0,1
12250,Nubori Experience,56,2,45.63,320.85,63.0,0.82,0,8.1,0,1
12251,Noe Sushi Bar,87,4,66.01,411.51,36.0,0.36,0,8.9,0,1
12252,Chef Choy,76,9,42.92,918.14,28.0,0.17,0,4.6,0,0
12253,Chef Choy,72,8,47.15,959.57,39.0,0.55,0,12.4,0,0
12254,Noe Sushi Bar,53,4,32.54,420.11,56.0,0.05,0,13.0,0,0
12255,Chef Choy,85,1,26.13,92.11,69.0,0.6,0,1.2,0,1
12256,Noe Sushi Bar,85,4,47.21,512.5,23.0,0.17,0,0.9,0,0
12257,Kobe Sushi,32,11,20.04,678.04,37.0,0.14,0,27.0,0,0
12258,Noe Sushi Bar,81,1,50.81,201.56,37.0,0.26,1,6.1,0,0
12259,Noe Sushi Bar,54,7,41.09,623.42,40.0,0.29,0,4.7,0,0
12260,Nubori Experience,37,3,88.25,964.6,31.0,0.21,1,6.8,1,0
12261,Nubori Experience,88,4,73.99,511.88,63.0,0.37,0,3.9,0,1
12262,Noe Sushi Bar,8,10,33.93,563.64,59.0,0.59,0,9.2,1,0
